Melampsora,35
Solorina,35
Cryptomarasmius,35
Stereopsis,35
Neonectria,35
Leprocaulon,36
Anzia,36
Cinereomyces,36
Mycobilimbia,36
Cliostomum,36
Melastiza,36
Thuemenella,36
Perrotia,36
Neodasyscypha,36
Clauzadea,36
Cyttaria,37
Anthracobia,37
Hydnangium,37
Glyphis,37
Miriquidica,37
Sarcodes,37
Anisomeridium,37
Heyderia,37
Allotropa,37
Glutinoglossum,37
Hyperdermium,38
Sarea,38
Tubercularia,38
Biatora,38
Wynnella,38
Wolfina,38
Lachnocladium,38
Protoblastenia,38
Lycogalopsis,38
Squamanita,38
Chloroscypha,39
Faerberia,39
Xylobotryum,39
Sistotremastrum,39
Gyrodontium,39
Sphaerosporium,39
Taphrina,40
Osteina,40
Picoa,40
Dacryobolus,40
Chaenothecopsis,40
Lenzites,40
Sphagnurus,40
Byssocorticium,40
Cylindrobasidium,40
Chorioactis,41
Pucciniastrum,41
Mellitiosporiella,41
Parmeliopsis,41
Fuscidea,41
Paragyrodon,41
Pyrenopeziza,41
Fayodia,42
Pseudotricholoma,42
Lasiosphaeris,42
Porphyrellus,42
Polysporina,42
Ascodichaena,42
Sarcosoma,42
Veluticeps,42
Solenopsora,42
Everniastrum,43
Nidularia,43
Craterocolla,43
Dermoloma,43
Pilophorus,43
Flavodon,43
Staurolemma,43
Loxospora,43
Ainoa,43
Leptochidium,43
Pseudolaccaria,43
Fusarium,43
Tomentellopsis,44
Battarreoides,44
Hyaloscypha,44
Neopaxillus,44
Bogbodia,45
Dicephalospora,45
Trypethelium,45
Delicatula,45
Pyronema,45
Jafnea,45
Hodophilus,46
Itajahya,46
Podospora,46
Leptosphaeria,46
Hysterobrevium,46
Rhizocybe,46
Fulgensia,46
Calyptella,46
Flavocetraria,46
Austropaxillus,46
Pseudombrophila,47
Xylodon,47
Algae,47
Ripartitella,47
Lasiosphaeria,47
Lasiobelonium,47
Gloiothele,47
Radiigera,47
Sarcodontia,47
Scytinostroma,47
Catillaria,47
Roccella,48
Uromyces,48
Exobasidium,48
Resinicium,48
Hymenopellis,49
